PRODUCT_ID,CUSTOMER_ID,LOCATION_ID,TRANSACTION_DATE,PRICE_PER_UNIT,QUANTITY_SOLD
91,1,1,2/4/2020,11.53,24
91,1,1,7/18/2019,12.14,32
17,1,1,8/8/2019,11.48,50
17,1,1,1/1/2018,13.41,30
22,1,1,1/21/2017,15.5,70
17,1,1,12/26/2017,12.42,48
91,1,1,5/18/2019,12.14,20
22,1,1,4/16/2017,15.5,82
17,1,1,6/30/2020,12.26,52
43,1,1,3/20/2017,12.75,16
43,1,1,7/27/2018,12.72,20
91,1,1,11/1/2017,12.35,30
22,1,1,8/25/2017,15,62
91,1,1,10/30/2017,12.35,34
17,1,1,10/10/2018,10.45,56
43,1,1,11/24/2018,10.12,16
22,1,1,3/27/2020,14,104
22,1,1,12/1/2018,14,80
17,1,1,8/17/2017,10.47,62
17,1,1,6/4/2019,11.48,52
17,1,1,9/19/2017,12.42,46
22,1,1,7/26/2018,16.5,74
91,1,1,11/30/2019,12.87,18
17,1,1,2/15/2017,12.6,48
17,1,1,4/21/2019,11.48,48
22,1,1,9/13/2019,15.5,56
22,1,1,1/21/2020,14,118
22,1,1,1/31/2020,14,50
91,1,1,3/8/2017,12.73,28
22,1,1,3/5/2019,15.5,82
22,1,1,11/11/2017,15,62
17,1,1,4/25/2020,12.26,32
43,1,1,3/29/2020,11.45,22
91,1,1,5/12/2017,11.49,26
91,1,1,9/1/2018,10.97,30
17,1,1,4/27/2017,12.6,48
22,1,1,12/6/2017,15,94
22,1,1,3/13/2019,15.5,84
22,1,1,4/15/2019,15.5,86
22,1,1,1/15/2020,14,104
43,1,1,2/21/2019,11.96,22
43,1,1,3/1/2019,11.96,12
91,1,1,11/7/2017,12.35,32
22,1,1,3/12/2018,15.5,90
22,1,1,8/7/2018,16.5,80
22,1,1,9/12/2017,15,60
17,1,1,12/30/2017,13.41,28
17,1,1,12/15/2019,12.77,46
22,1,1,1/3/2019,15.5,68
43,1,1,7/10/2020,12.26,24
91,1,1,4/2/2017,12.73,26
91,1,1,8/5/2020,12.66,28
43,1,1,7/27/2019,11.34,14
91,1,1,1/7/2020,11.53,30
22,1,1,9/21/2018,14,72
91,1,1,11/13/2018,10.97,40
22,1,1,10/10/2018,14,96
91,1,1,6/19/2019,12.14,36
91,1,1,12/16/2018,10.97,32
17,1,1,6/15/2017,10.47,60
17,1,1,6/2/2020,12.26,30
43,1,1,12/10/2017,12.49,20
22,1,1,8/11/2019,14.5,96
91,1,1,2/24/2017,12.73,28
17,1,1,4/15/2019,12.37,52
22,1,1,5/13/2019,14.5,90
43,1,1,11/21/2017,12.49,22
43,1,1,9/4/2019,12.85,20
17,1,1,1/2/2017,12.6,34
43,1,1,4/9/2020,11.45,26
43,1,1,3/1/2017,12.75,20
17,1,1,2/26/2018,13.41,42
91,1,1,2/4/2017,12.73,12
91,1,1,12/12/2019,12.87,38
43,1,1,10/23/2019,12.85,16
22,1,1,3/5/2020,14,98
22,1,1,2/5/2018,15.5,100
17,1,1,10/22/2017,12.42,50
43,1,1,8/18/2018,12.72,12
22,1,1,11/15/2019,15.5,62
43,1,1,1/14/2017,12.75,20
17,1,1,11/29/2018,10.45,58
43,1,1,1/19/2019,11.96,16
43,1,1,7/25/2019,11.34,22
22,1,1,11/18/2018,14,100
43,1,1,3/27/2019,11.96,18
22,1,1,1/10/2019,15.5,102
43,1,1,3/4/2018,12.64,20
43,1,1,9/5/2017,12.49,16
91,1,1,4/12/2020,11.53,22
91,1,1,7/12/2020,12.66,22
17,1,1,12/8/2018,10.45,52
22,1,1,4/23/2017,15.5,90
43,1,1,3/1/2020,11.45,16
22,1,1,4/18/2019,15.5,84
43,1,1,1/22/2019,11.96,24
43,1,1,11/28/2018,10.12,32
43,1,1,5/3/2020,12.26,8
91,1,1,1/7/2018,13.13,32
22,1,1,4/28/2018,16.5,58
17,1,1,1/14/2019,12.37,52
17,1,1,2/14/2017,12.6,44
17,1,1,3/23/2020,10.81,60
17,1,1,6/18/2017,10.47,64
17,1,1,7/19/2018,12.46,46
17,1,1,8/19/2018,12.46,48
22,1,1,12/11/2017,15,86
43,1,1,6/17/2020,12.26,20
91,1,1,2/17/2018,13.13,22
22,1,1,7/27/2018,16.5,54
22,1,1,3/8/2020,14,64
43,1,1,3/29/2019,11.96,16
43,1,1,8/19/2018,12.72,16
22,1,1,7/1/2019,14.5,96
22,1,1,1/13/2019,15.5,104
17,1,1,1/3/2019,12.37,42
22,1,1,5/18/2018,16.5,54
43,1,1,3/22/2020,11.45,16
22,1,1,2/3/2017,15.5,62
43,1,1,7/21/2019,11.34,22
17,1,1,4/20/2019,11.48,40
17,1,1,11/20/2019,12.77,50
43,1,1,5/5/2017,11.36,16
22,1,1,7/18/2020,16,62
91,1,1,6/14/2018,13.08,32
91,1,1,4/23/2018,13.13,30
17,1,1,2/13/2020,10.81,66
22,1,1,8/23/2020,14.5,64
22,1,1,7/4/2017,15,92
17,1,1,10/3/2017,12.42,32
22,1,1,3/31/2017,15.5,60
17,1,1,1/28/2019,12.37,44
22,1,1,4/15/2020,16,84
22,1,1,3/16/2018,15.5,62
22,1,1,6/12/2018,16.5,76
91,1,1,10/27/2017,12.35,24
22,1,1,6/10/2017,15,62
43,1,1,7/3/2018,12.72,20
17,1,1,2/5/2019,12.37,54
91,1,1,7/5/2018,13.08,34
17,1,1,11/19/2019,12.77,48
17,1,1,8/4/2017,10.47,46
22,1,1,5/10/2018,16.5,76
22,1,1,7/21/2019,14.5,98
91,1,1,11/28/2017,12.35,30
43,1,1,1/22/2020,11.45,24
17,1,1,8/18/2018,12.46,34
43,1,1,3/24/2018,12.64,16
91,1,1,1/10/2017,12.73,40
17,1,1,3/6/2017,12.6,44
91,1,1,9/16/2017,12.35,26
43,1,1,11/14/2019,12.85,18
17,1,1,5/3/2017,10.47,58
91,1,1,3/15/2020,11.53,24
43,1,1,4/23/2020,12.26,18
17,1,1,4/2/2017,12.6,44
91,1,1,5/29/2018,13.08,32
17,1,1,6/25/2020,12.26,48
22,1,1,1/20/2018,15.5,70
22,1,1,9/22/2018,14,68
91,1,1,3/16/2019,13.27,26
17,1,1,4/6/2018,13.41,26
43,1,1,12/13/2018,10.12,30
22,1,1,9/27/2018,14,104
22,1,1,7/17/2017,15,88
91,1,1,7/27/2019,12.14,26
43,1,1,12/14/2018,10.12,20
22,1,1,4/2/2020,14,96
17,1,1,9/17/2018,10.45,62
22,1,1,10/7/2017,15,48
17,1,1,8/30/2020,11.26,38
22,1,1,10/15/2017,15,86
91,1,1,4/24/2017,12.73,32
22,1,1,1/9/2018,15.5,102
43,1,1,3/1/2018,13.13,30
43,1,1,5/13/2020,12.26,26
43,1,1,1/28/2019,11.96,24
17,1,1,2/1/2019,12.37,36
17,1,1,5/14/2017,10.47,60
43,1,1,7/28/2020,12.26,26
91,1,1,2/3/2017,12.73,20
43,1,1,2/26/2017,12.75,14
17,1,1,5/21/2019,11.48,54
22,1,1,5/1/2018,16.5,50
22,1,1,4/12/2018,15.5,88
43,1,1,9/10/2019,12.85,18
91,1,1,1/25/2018,13.13,20
17,1,1,12/27/2018,12.37,58
22,1,1,4/4/2017,15.5,58
43,1,1,7/17/2018,12.72,20
17,1,1,11/13/2019,12.77,42
91,1,1,5/16/2018,13.08,30
43,1,1,3/17/2020,11.45,22
91,1,1,4/5/2017,12.73,26
43,1,1,4/29/2020,12.26,22
91,1,1,3/25/2018,13.13,28
17,1,1,11/7/2019,12.77,46
17,1,1,2/20/2019,12.37,60
91,1,1,4/14/2020,11.53,30
43,1,1,1/16/2020,11.45,22
91,1,1,5/4/2019,12.14,24
22,1,1,1/20/2017,15.5,100
17,1,1,1/7/2019,12.37,52
17,1,1,5/16/2019,11.48,54
91,1,1,11/16/2019,12.87,18
43,1,1,5/5/2018,12.72,12
43,1,1,7/22/2020,12.26,18
17,1,1,10/2/2019,12.77,30
17,1,1,11/2/2019,12.77,32
43,1,1,4/20/2020,12.26,24
91,1,1,9/2/2018,10.97,34
43,1,1,4/16/2017,12.75,20
43,1,1,1/3/2018,12.64,14
43,1,1,10/23/2018,10.12,28
43,1,1,8/30/2017,12.49,18
17,1,1,12/10/2018,10.45,74
17,1,1,7/25/2018,12.46,50
22,1,1,6/11/2017,15,92
22,1,1,2/12/2019,15.5,74
17,1,1,8/12/2018,12.46,48
22,1,1,4/10/2017,15.5,88
22,1,1,11/7/2018,14,104
22,1,1,3/11/2018,15.5,106
22,1,1,10/16/2017,15,94
91,1,1,5/28/2017,11.49,34
17,1,1,2/26/2019,12.37,50
43,1,1,6/20/2018,12.72,20
22,1,1,2/1/2020,14,44
43,1,1,7/4/2018,12.72,22
91,1,1,11/4/2019,12.87,32
43,1,1,7/9/2018,12.72,20
91,1,1,7/18/2018,13.08,30
43,1,1,1/22/2017,12.75,16
91,1,1,5/14/2020,12.66,30
17,1,1,10/4/2018,10.45,46
17,1,1,11/28/2017,12.42,44
43,1,1,6/9/2019,11.34,20
43,1,1,9/20/2017,12.49,22
22,1,1,9/26/2019,15.5,82
22,1,1,7/4/2018,16.5,74
91,1,1,9/26/2019,12.87,26
22,1,1,12/28/2017,15.5,108
17,1,1,8/1/2017,10.47,56
43,1,1,10/14/2018,10.12,26
17,1,1,8/3/2018,12.46,36
43,1,1,6/7/2019,11.34,20
43,1,1,2/16/2019,11.96,12
91,1,1,9/5/2019,12.87,28
22,1,1,8/13/2018,16.5,80
43,1,1,7/23/2018,12.72,22
17,1,1,1/10/2017,12.6,58
91,1,1,1/5/2017,12.73,36
17,1,1,6/24/2020,12.26,50
43,1,1,3/9/2019,11.96,16
91,1,1,1/15/2019,13.27,36
91,1,1,6/27/2018,13.08,30
17,1,1,7/26/2018,12.46,50
22,1,1,8/8/2020,16,58
91,1,1,10/3/2018,10.97,22
91,1,1,6/27/2017,11.49,36
43,1,1,7/5/2020,12.26,16
17,1,1,4/3/2017,12.6,36
22,1,1,12/8/2018,14,80
43,1,1,12/19/2017,12.49,20
43,1,1,9/2/2020,11.5,24
22,1,1,6/4/2020,16,80
17,1,1,7/8/2017,10.47,44
91,1,1,5/31/2017,11.49,30
43,1,1,1/5/2019,11.96,20
91,1,1,4/2/2020,11.53,30
43,1,1,9/24/2018,10.12,28
43,1,1,9/14/2019,12.85,16
22,1,1,2/24/2017,15.5,82
43,1,1,12/17/2019,11.45,30
17,1,1,2/4/2019,12.37,56
43,1,1,9/14/2017,12.49,16
43,1,1,8/22/2018,12.72,24
17,1,1,5/26/2017,10.47,40
91,1,1,10/11/2019,12.87,18
22,1,1,6/9/2017,15,64
43,1,1,4/21/2018,12.64,12
43,1,1,12/11/2017,12.49,20
22,1,1,1/5/2018,15.5,68
91,1,1,6/13/2020,12.66,22
91,1,1,3/3/2018,13.13,22
43,1,1,4/10/2019,11.96,22
22,1,1,1/15/2019,15.5,104
43,1,1,6/9/2018,12.72,16
22,1,1,12/27/2017,15.5,88
43,1,1,9/2/2018,10.12,22
43,1,1,1/12/2017,12.75,26
91,1,1,4/17/2018,13.13,28
22,1,1,5/26/2017,15,60
43,1,1,6/25/2019,11.34,26
22,1,1,2/19/2020,14,100
17,1,1,4/22/2019,11.48,50
91,1,1,11/2/2017,12.35,36
91,1,1,3/17/2019,13.27,30
17,1,1,11/13/2017,12.42,50
43,1,1,7/2/2019,11.34,22
22,1,1,11/4/2019,15.5,84
22,1,1,4/5/2019,15.5,42
43,1,1,6/8/2019,11.34,14
43,1,1,1/27/2018,12.64,14
91,1,1,10/19/2017,12.35,28
43,1,1,10/13/2017,12.49,18
17,1,1,9/20/2018,10.45,60
22,1,1,2/16/2018,15.5,72
43,1,1,4/6/2018,12.64,16
17,1,1,5/15/2019,11.48,54
22,1,1,9/19/2017,15,92
17,1,1,9/13/2019,12.77,30
43,1,1,10/12/2017,12.49,18
91,1,1,5/31/2019,12.14,24
17,1,1,6/4/2020,12.26,44
22,1,1,10/20/2019,15.5,90
17,1,1,6/9/2018,12.46,30
17,1,1,12/18/2019,10.81,68
91,1,1,12/3/2018,10.97,46
43,1,1,3/31/2018,12.64,12
91,1,1,5/17/2017,11.49,32
17,1,1,3/3/2018,13.41,34
17,1,1,8/20/2019,12.77,44
91,1,1,7/10/2019,12.14,36
91,1,1,9/22/2018,10.97,28
91,1,1,4/4/2019,13.27,24
43,1,1,8/18/2020,11.5,24
17,1,1,5/29/2018,12.46,50
17,1,1,7/20/2019,11.48,38
17,1,1,8/22/2020,11.26,38
91,1,1,1/5/2019,13.27,26
43,1,1,9/26/2018,10.12,26
17,1,1,4/4/2017,12.6,30
17,1,1,10/28/2017,12.42,36
22,1,1,3/16/2017,15.5,88
17,1,1,8/20/2018,12.46,48
22,1,1,6/10/2019,14.5,62
43,1,1,8/7/2019,11.34,24
22,1,1,5/21/2018,16.5,78
17,1,1,6/13/2017,10.47,64
43,1,1,8/21/2019,12.85,24
17,1,1,1/16/2018,13.41,46
17,1,1,3/5/2020,10.81,56
91,1,1,1/2/2018,13.13,28
91,1,1,8/13/2020,12.19,34
91,1,1,8/31/2018,10.97,22
17,1,1,9/11/2017,12.42,36
22,1,1,2/4/2018,15.5,104
91,1,1,1/14/2017,12.73,24
91,1,1,11/15/2017,12.35,36
17,1,1,11/29/2017,12.42,44
22,1,1,1/27/2018,15.5,46
22,1,1,11/21/2017,15,86
17,1,1,9/3/2019,12.77,42
22,1,1,1/30/2017,15.5,106
17,1,1,6/16/2018,12.46,38
22,1,1,5/8/2019,14.5,90
22,1,1,3/14/2017,15.5,84
91,1,1,8/9/2020,12.66,24
22,1,1,7/11/2017,15,88
43,1,1,11/11/2018,10.12,30
22,1,1,4/30/2017,15.5,64
17,1,1,7/21/2019,11.48,48
43,1,1,12/18/2018,10.12,28
22,1,1,3/9/2018,15.5,58
22,1,1,5/19/2020,16,78
43,1,1,1/6/2019,11.96,30
43,1,1,2/28/2018,12.64,22
17,1,1,12/25/2017,12.42,58
22,1,1,11/14/2018,14,104
22,1,1,7/26/2019,14.5,62
91,1,1,2/10/2017,12.73,26
91,1,1,2/7/2019,13.27,30
17,1,1,6/11/2020,12.26,44
43,1,1,9/11/2019,12.85,20
22,1,1,6/16/2018,16.5,58
91,1,1,4/19/2020,12.66,26
43,1,1,1/8/2019,11.96,26
17,1,1,7/29/2018,12.46,46
17,1,1,12/15/2017,12.42,38
91,1,1,5/29/2019,12.14,32
91,1,1,5/24/2019,12.14,20
22,1,1,3/31/2020,14,104
22,1,1,9/3/2017,15,90
22,1,1,6/5/2018,16.5,78
43,1,1,12/25/2018,11.96,22
91,1,1,6/29/2018,13.08,26
22,1,1,9/4/2020,14.5,44
43,1,1,1/8/2018,12.64,20
22,1,1,12/5/2017,15,90
43,1,1,12/30/2018,11.96,28
91,1,1,4/5/2019,13.27,20
22,1,1,3/15/2019,15.5,62
43,1,1,12/28/2017,12.64,24
22,1,1,4/16/2020,16,80
43,1,1,7/7/2020,12.26,24
43,2,1,8/20/2019,12.85,22
91,2,1,2/19/2019,13.27,30
22,2,1,2/21/2018,15.5,88
43,2,1,1/21/2018,12.64,26
91,2,1,3/16/2017,12.73,32
22,2,1,10/3/2018,14,70
91,2,1,9/11/2017,12.35,18
43,2,1,2/5/2019,11.96,28
22,2,1,2/2/2019,15.5,74
91,2,1,3/31/2018,13.13,26
91,2,1,1/22/2018,13.13,26
17,2,1,3/31/2020,10.81,56
17,2,1,4/12/2017,12.6,50
22,2,1,2/8/2020,14,84
91,2,1,8/8/2020,12.66,26
91,2,1,7/20/2018,13.08,24
43,2,1,1/15/2019,11.96,26
43,2,1,7/18/2020,12.26,20
22,2,1,5/18/2017,15,92
17,2,1,4/9/2018,13.41,40
91,2,1,1/23/2018,13.13,20
22,2,1,2/5/2019,15.5,106
43,2,1,12/25/2017,12.49,22
91,2,1,1/29/2017,12.73,22
91,2,1,7/6/2018,13.08,24
17,2,1,8/10/2019,11.48,32
17,2,1,2/19/2018,13.41,42
43,2,1,11/20/2019,12.85,22
43,2,1,12/26/2018,11.96,26
22,2,1,1/21/2019,15.5,104
22,2,1,5/23/2020,16,54
43,2,1,11/17/2017,12.49,20
22,2,1,7/19/2018,16.5,78
17,2,1,7/23/2020,12.26,44
17,2,1,9/10/2020,11.26,50
22,2,1,4/21/2019,14.5,98
91,2,1,9/28/2018,10.97,22
43,2,1,1/5/2017,12.75,24
43,2,1,9/21/2019,12.85,12
91,2,1,4/7/2020,11.53,20
43,2,1,11/18/2018,10.12,28
17,2,1,4/20/2018,13.41,26
43,2,1,2/8/2018,12.64,22
22,2,1,6/3/2019,14.5,94
22,2,1,12/29/2017,15.5,58
43,2,1,5/2/2017,11.36,20
17,2,1,1/22/2017,12.6,34
17,2,1,9/27/2018,10.45,62
43,2,1,1/12/2020,11.45,28
43,2,1,3/20/2019,11.96,18
22,2,1,6/24/2017,15,62
17,2,1,7/17/2017,10.47,56
17,2,1,3/10/2020,10.81,52
17,2,1,11/25/2019,12.77,46
91,2,1,2/1/2020,11.53,18
43,2,1,2/25/2020,11.45,28
17,2,1,11/30/2017,12.42,48
43,2,1,1/7/2020,11.45,20
91,2,1,10/22/2018,10.97,36
17,2,1,5/28/2018,12.46,48
17,2,1,12/10/2017,12.42,52
22,2,1,3/19/2018,15.5,84
43,2,1,6/23/2017,11.36,14
22,2,1,1/9/2019,15.5,102
17,2,1,12/18/2018,10.45,70
22,2,1,8/22/2018,16.5,76
17,2,1,8/29/2020,11.26,42
22,2,1,7/21/2020,16,78
43,2,1,6/4/2017,11.36,16
43,2,1,12/2/2017,12.49,14
91,2,1,12/8/2019,12.87,30
91,2,1,6/1/2018,13.08,18
22,2,1,1/6/2017,15.5,100
43,2,1,12/11/2019,12.85,16
43,2,1,12/24/2019,11.45,30
17,2,1,8/13/2020,11.26,50
91,2,1,3/20/2020,11.53,38
91,2,1,4/26/2020,12.66,22
22,2,1,8/9/2019,14.5,66
91,2,1,2/25/2020,11.53,36
91,2,1,4/24/2019,12.14,36
91,2,1,6/14/2020,12.66,24
91,2,1,5/7/2019,12.14,28
22,2,1,1/22/2017,15.5,74
17,2,1,3/30/2018,13.41,28
43,2,1,7/30/2017,11.36,20
91,2,1,1/14/2018,13.13,36
91,2,1,9/9/2020,12.19,34
43,2,1,10/26/2017,12.49,20
91,2,1,12/5/2017,12.35,28
22,2,1,6/5/2019,14.5,92
91,2,1,6/14/2019,12.14,28
17,2,1,5/22/2017,10.47,58
17,2,1,5/28/2017,10.47,60
22,2,1,3/5/2017,15.5,88
17,2,1,7/21/2017,10.47,38
43,2,1,7/8/2017,11.36,16
17,2,1,12/4/2017,12.42,44
91,2,1,8/16/2020,12.19,20
17,2,1,4/18/2018,13.41,42
17,2,1,7/21/2020,12.26,48
91,2,1,2/3/2020,11.53,24
17,2,1,11/26/2019,12.77,42
17,2,1,9/20/2019,12.77,24
17,2,1,6/15/2019,11.48,34
17,2,1,12/5/2017,12.42,50
43,2,1,8/19/2020,11.5,20
17,2,1,3/20/2018,13.41,38
43,2,1,2/24/2020,11.45,28
43,2,1,12/23/2017,12.49,20
91,2,1,10/28/2017,12.35,18
43,2,1,7/7/2018,12.72,20
91,2,1,2/23/2019,13.27,26
43,2,1,3/25/2020,11.45,26
43,2,1,9/29/2017,12.49,12
17,2,1,5/2/2020,12.26,20
22,2,1,7/4/2019,14.5,90
17,2,1,5/6/2017,10.47,42
22,2,1,3/21/2017,15.5,90
22,2,1,12/20/2018,14,102
17,2,1,9/26/2019,12.77,44
43,2,1,7/28/2019,11.34,26
91,2,1,8/12/2020,12.66,26
91,2,1,5/15/2020,12.66,34
22,2,1,12/6/2018,14,118
22,2,1,6/13/2017,15,88
43,2,1,2/27/2020,11.45,24
91,2,1,12/29/2019,11.53,38
43,2,1,5/6/2018,12.72,24
91,2,1,8/23/2019,12.87,18
43,2,1,12/18/2017,12.49,28
43,2,1,10/20/2017,12.49,12
43,2,1,8/7/2018,12.72,18
43,2,1,1/30/2020,11.45,26
22,2,1,2/11/2017,15.5,76
91,2,1,5/17/2018,13.08,26
22,2,1,5/31/2019,14.5,68
43,2,1,10/9/2017,12.49,18
43,2,1,8/28/2019,12.85,16
43,2,1,4/15/2018,12.64,20
22,2,1,6/26/2020,16,86
91,2,1,5/7/2018,13.08,32
43,2,1,11/23/2018,10.12,24
22,2,1,9/8/2017,15,66
17,2,1,3/9/2018,13.41,34
22,2,1,3/1/2017,15.5,84
43,2,1,1/24/2019,11.96,30
22,2,1,5/3/2018,16.5,74
22,2,1,4/23/2018,15.5,82
91,2,1,3/22/2018,13.13,32
43,2,1,1/29/2019,11.96,22
17,2,1,6/5/2017,10.47,40
43,2,1,10/23/2017,12.49,22
91,2,1,8/18/2017,11.49,24
91,2,1,6/18/2020,12.66,28
22,2,1,9/15/2019,15.5,90
43,2,1,3/16/2017,12.75,16
43,2,1,8/16/2017,11.36,28
43,2,1,3/23/2020,11.45,24
17,2,1,7/22/2019,11.48,48
22,2,1,3/3/2020,14,102
91,2,1,4/17/2020,12.66,30
22,2,1,11/29/2019,15.5,58
17,2,1,6/6/2019,11.48,54
17,2,1,3/2/2019,12.37,32
22,2,1,5/21/2019,14.5,90
17,2,1,11/3/2019,12.77,48
91,2,1,3/6/2018,13.13,30
17,2,1,7/1/2018,12.46,50
22,2,1,3/1/2018,15.5,90
43,2,1,9/2/2019,12.85,20
17,2,1,1/19/2019,12.37,34
91,2,1,4/6/2020,11.53,22
17,2,1,6/15/2020,12.26,52
91,2,1,8/14/2018,13.08,30
17,2,1,1/13/2020,10.81,66
22,2,1,5/27/2020,16,80
22,2,1,3/19/2019,15.5,84
43,2,1,4/7/2018,12.64,12
22,2,1,4/29/2020,16,84
91,2,1,9/13/2017,12.35,28
91,2,1,3/30/2019,13.27,20
22,2,1,6/9/2019,14.5,94
22,2,1,8/30/2017,15,90
22,2,1,10/23/2017,15,90
22,2,1,7/19/2020,16,56
43,2,1,8/12/2017,11.36,20
22,2,1,9/19/2019,15.5,62
43,2,1,2/17/2017,12.75,18
43,2,1,9/5/2020,11.5,20
43,2,1,5/25/2019,11.34,18
22,2,1,1/12/2019,15.5,76
17,2,1,1/2/2018,13.41,40
17,2,1,7/17/2019,11.48,48
91,2,1,8/2/2020,12.66,18
43,2,1,2/27/2019,11.96,24
22,2,1,11/15/2018,14,96
22,2,1,1/19/2018,15.5,58
22,2,1,3/12/2017,15.5,84
43,2,1,6/22/2018,12.72,12
22,2,1,3/28/2020,14,70
17,2,1,2/1/2018,13.41,50
91,2,1,7/19/2019,12.14,22
17,2,1,2/21/2019,12.37,44
17,2,1,5/31/2019,11.48,38
43,2,1,3/11/2018,12.64,22
43,2,1,9/21/2018,10.12,24
17,2,1,6/23/2018,12.46,24
43,2,1,3/2/2018,12.64,20
17,2,1,10/7/2018,10.45,40
43,2,1,1/18/2020,11.45,22
43,2,1,1/13/2018,12.64,18
22,2,1,7/22/2020,16,82
22,2,1,4/13/2018,15.5,64
91,2,1,1/18/2019,13.27,24
43,2,1,11/5/2018,10.12,28
43,2,1,12/10/2018,10.12,34
22,2,1,5/14/2019,14.5,90
17,2,1,10/30/2019,12.77,46
91,2,1,8/6/2019,12.14,36
17,2,1,2/17/2020,10.81,60
22,2,1,10/14/2018,14,104
17,2,1,7/8/2018,12.46,48
22,2,1,1/11/2018,15.5,102
17,2,1,3/3/2017,12.6,30
91,2,1,6/29/2020,12.66,30
43,2,1,6/23/2018,12.72,12
43,2,1,4/27/2020,12.26,22
91,2,1,8/13/2019,12.14,32
43,2,1,2/23/2019,11.96,16
43,2,1,1/29/2018,12.64,28
22,2,1,11/21/2018,14,104
22,2,1,1/8/2017,15.5,70
17,2,1,6/1/2020,12.26,38
17,2,1,2/19/2019,12.37,56
17,2,1,4/11/2017,12.6,50
91,2,1,9/17/2017,12.35,28
91,2,1,7/8/2019,12.14,32
22,2,1,8/6/2019,14.5,90
91,2,1,3/15/2018,13.13,26
22,2,1,3/3/2019,15.5,88
22,2,1,11/26/2019,15.5,88
17,2,1,4/3/2020,10.81,56
22,2,1,2/8/2018,15.5,100
22,2,1,7/27/2019,14.5,70
22,2,1,3/11/2019,15.5,82
22,2,1,12/14/2018,14,64
91,2,1,8/29/2018,10.97,44
91,2,1,1/13/2020,11.53,38
22,2,1,12/23/2019,14,122
22,2,1,3/22/2020,14,64
43,2,1,7/4/2020,12.26,16
43,2,1,9/27/2019,12.85,18
43,2,1,2/1/2019,11.96,20
91,2,1,5/11/2018,13.08,26
22,2,1,9/2/2017,15,58
22,2,1,9/25/2019,15.5,86
22,2,1,7/8/2018,16.5,76
91,2,1,12/5/2019,12.87,26
22,2,1,10/13/2018,14,70
17,2,1,12/25/2018,12.37,52
17,2,1,7/31/2018,12.46,42
43,2,1,12/4/2018,10.12,24
17,2,1,4/10/2018,13.41,42
17,2,1,3/10/2017,12.6,28
91,2,1,3/9/2018,13.13,22
17,2,1,2/8/2017,12.6,30
17,2,1,8/7/2019,11.48,50
91,2,1,8/24/2017,11.49,38
17,2,1,4/24/2017,12.6,48
43,2,1,1/24/2020,11.45,20
91,2,1,9/1/2020,12.19,36
43,2,1,3/26/2017,12.75,18
91,2,1,9/20/2019,12.87,16
43,2,1,3/27/2017,12.75,20
22,2,1,3/1/2020,14,68
91,2,1,9/10/2019,12.87,32
43,2,1,8/9/2017,11.36,28
91,2,1,7/16/2017,11.49,34
22,2,1,3/7/2018,15.5,86
22,2,1,10/27/2017,15,64
43,2,1,8/1/2020,12.26,14
91,2,1,6/8/2017,11.49,34
17,2,1,9/13/2017,12.42,52
91,2,1,4/29/2017,12.73,20
43,2,1,10/22/2017,12.49,18
91,2,1,3/21/2020,11.53,28
22,2,1,3/23/2020,14,104
22,2,1,10/6/2019,15.5,58
43,2,1,6/20/2019,11.34,28
43,2,1,1/2/2020,11.45,22
22,2,1,12/31/2018,15.5,104
22,2,1,9/16/2018,14,104
17,2,1,4/11/2019,12.37,46
43,2,1,2/19/2019,11.96,28
43,2,1,6/24/2017,11.36,16
91,2,1,8/17/2018,13.08,22
22,2,1,5/14/2017,15,94
22,2,1,11/29/2017,15,92
17,2,1,4/2/2019,12.37,48
22,2,1,2/9/2020,14,120
22,2,1,5/28/2020,16,82
17,2,1,8/28/2017,10.47,56
17,2,1,12/24/2017,12.42,56
17,2,1,5/27/2019,11.48,56
91,2,1,8/15/2019,12.14,30
22,2,1,10/24/2017,15,88
17,2,1,5/11/2018,12.46,36
17,2,1,1/12/2019,12.37,40
91,2,1,8/8/2017,11.49,38
43,2,1,2/13/2020,11.45,24
17,2,1,7/10/2020,12.26,48
91,2,1,6/17/2020,12.66,32
43,2,1,1/4/2020,11.45,14
22,2,1,12/17/2018,14,116
17,2,1,6/20/2020,12.26,38
22,2,1,9/30/2017,15,58
43,2,1,2/18/2019,11.96,30
17,2,1,10/24/2018,10.45,60
43,2,1,11/30/2019,12.85,16
91,2,1,8/21/2018,13.08,28
91,2,1,4/19/2018,13.13,32
17,2,1,4/10/2020,10.81,54
43,2,1,1/1/2017,12.75,18
17,2,1,1/20/2017,12.6,58
22,2,1,10/1/2018,14,66
17,2,1,2/28/2020,10.81,42
43,2,1,5/22/2019,11.34,20
91,2,1,10/22/2017,12.35,34
91,2,1,6/13/2019,12.14,28
43,2,1,5/21/2020,12.26,26
91,2,1,5/9/2019,12.14,30
17,2,1,5/9/2020,12.26,38
91,2,1,6/28/2020,12.66,22
43,2,1,12/27/2019,11.45,20
22,2,1,8/9/2018,16.5,90
43,2,1,7/7/2019,11.34,24
17,2,1,3/29/2019,12.37,34
17,2,1,9/4/2019,12.77,46
43,2,1,10/16/2018,10.12,22
22,2,1,1/29/2020,14,96
22,2,1,6/7/2018,16.5,76
43,2,1,7/17/2017,11.36,26
17,2,1,8/31/2017,12.42,46
43,2,1,12/21/2017,12.49,20
91,2,1,11/12/2019,12.87,34
